id,index,period,timestamp,minute,second,possession,obv_for_after,obv_for_before,obv_for_net,obv_against_after,obv_against_before,obv_against_net,obv_total_net,duration,type.id,type.name,possession_team.id,possession_team.name,play_pattern.id,play_pattern.name,team.id,team.name,tactics.formation,tactics.lineup,related_events,location,player.id,player.name,position.id,position.name,pass.recipient.id,pass.recipient.name,pass.length,pass.angle,pass.height.id,pass.height.name,pass.end_location,pass.type.id,pass.type.name,pass.body_part.id,pass.body_part.name,carry.end_location,under_pressure,pass.outcome.id,pass.outcome.name,ball_receipt.outcome.id,ball_receipt.outcome.name,counterpress,duel.type.id,duel.type.name,miscontrol.aerial_won,pass.aerial_won,dribble.outcome.id,dribble.outcome.name,pass.switch,interception.outcome.id,interception.outcome.name,shot.statsbomb_xg,shot.end_location,shot.outcome.id,shot.outcome.name,shot.technique.id,shot.technique.name,shot.body_part.id,shot.body_part.name,shot.type.id,shot.type.name,shot.freeze_frame,goalkeeper.end_location,goalkeeper.position.id,goalkeeper.position.name,goalkeeper.type.id,goalkeeper.type.name,off_camera,clearance.head,clearance.body_part.id,clearance.body_part.name,dribble.nutmeg,out,ball_recovery.recovery_failure,pass.cross,pass.xclaim,clearance.left_foot,pass.assisted_shot_id,pass.goal_assist,shot.open_goal,shot.statsbomb_xg2,shot.key_pass_id,shot.first_time,goalkeeper.outcome.id,goalkeeper.outcome.name,goalkeeper.technique.id,goalkeeper.technique.name,pass.through_ball,pass.technique.id,pass.technique.name,pass.shot_assist,goalkeeper.body_part.id,goalkeeper.body_part.name,shot.aerial_won,duel.outcome.id,duel.outcome.name,foul_won.defensive,clearance.right_foot,pass.straight,shot.one_on_one,50_50.outcome.id,50_50.outcome.name,injury_stoppage.in_chain,dribble.no_touch,clearance.aerial_won,foul_committed.advantage,foul_won.advantage,substitution.outcome.id,substitution.outcome.name,substitution.replacement.id,substitution.replacement.name,pass.inswinging,foul_committed.card.id,foul_committed.card.name,bad_behaviour.card.id,bad_behaviour.card.name,pass.miscommunication,pass.cut_back,dribble.overrun,pass.outswinging
23cf4ff3-2182-43b5-82d7-7e83de74deda,1114,1,00:27:38.457,27,38,54,0.015654813,0.015702162,-4.73484e-05,0.01012134,0.009734389,0.0003869506,-0.000434299,0.889215,30,Pass,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,,,['d2c8ada9-8e24-498d-b073-85f5383a16ad'],"[58.4, 9.8]",10252.0,Alex Greenwood,5.0,Left Center Back,25632.0,Yui Hasegawa,11.610771,0.35171434,1.0,Ground Pass,"[69.3, 13.8]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2c8ada9-8e24-498d-b073-85f5383a16ad,1115,1,00:27:39.346,27,39,54,,,,,,,,,42,Ball Receipt*,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,,,['23cf4ff3-2182-43b5-82d7-7e83de74deda'],"[69.3, 13.8]",25632.0,Yui Hasegawa,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
af20755c-0642-42a2-b454-ac96c7949bb5,1116,1,00:27:39.346,27,39,54,0.017359072,0.015654813,0.0017042588,0.009864549,0.01012134,-0.0002567908,0.0019610496,0.386813,43,Carry,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,,,"['31ef903f-aafc-41aa-899b-ace2381679bb', '463a42f8-cf4a-4e77-b377-39622355b6a1', 'd2c8ada9-8e24-498d-b073-85f5383a16ad']","[69.3, 13.8]",25632.0,Yui Hasegawa,10.0,Center Defensive Midfield,,,,,,,,,,,,"[73.3, 11.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463a42f8-cf4a-4e77-b377-39622355b6a1,1117,1,00:27:39.382,27,39,54,,,,,,,,0.436416,17,Pressure,746,Manchester City WFC,1,Regular Play,968,Arsenal WFC,,,"['31ef903f-aafc-41aa-899b-ace2381679bb', '5a018d77-be4c-4f96-8225-ca09a9d07461', 'af20755c-0642-42a2-b454-ac96c7949bb5']","[47.4, 65.9]",11338.0,Caitlin Jade Foord,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0cf80064-78e3-49f4-bb3e-d610473f95b0,1118,1,00:27:39.668,27,39,54,,,,,,,,0.47249,17,Pressure,746,Manchester City WFC,1,Regular Play,968,Arsenal WFC,,,"['31ef903f-aafc-41aa-899b-ace2381679bb', '5a018d77-be4c-4f96-8225-ca09a9d07461']","[47.4, 67.7]",15616.0,Kim Little,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06ab3d36-e445-41bf-b9b1-2b7c739060d8,1119,1,00:27:39.733,27,39,54,,,,,,,,0.0,39,Dribbled Past,746,Manchester City WFC,1,Regular Play,968,Arsenal WFC,,,"['31ef903f-aafc-41aa-899b-ace2381679bb', '5a018d77-be4c-4f96-8225-ca09a9d07461']","[46.8, 68.9]",11338.0,Caitlin Jade Foord,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31ef903f-aafc-41aa-899b-ace2381679bb,1120,1,00:27:39.733,27,39,54,0.017359072,0.017359072,0.0,0.009864549,0.009864549,0.0,0.0,0.0,14,Dribble,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,,,"['06ab3d36-e445-41bf-b9b1-2b7c739060d8', '0cf80064-78e3-49f4-bb3e-d610473f95b0', '463a42f8-cf4a-4e77-b377-39622355b6a1']","[73.3, 11.2]",25632.0,Yui Hasegawa,10.0,Center Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a018d77-be4c-4f96-8225-ca09a9d07461,1121,1,00:27:39.733,27,39,54,0.017745854,0.017359072,0.000386782,0.009696381,0.009864549,-0.000168168,0.00055495,1.956637,43,Carry,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,,,"['06ab3d36-e445-41bf-b9b1-2b7c739060d8', '0cf80064-78e3-49f4-bb3e-d610473f95b0', '31ef903f-aafc-41aa-899b-ace2381679bb', '463a42f8-cf4a-4e77-b377-39622355b6a1', '82d1dde6-ce6a-48c7-90c5-312ec22dbdde']","[73.3, 11.2]",25632.0,Yui Hasegawa,10.0,Center Defensive Midfield,,,,,,,,,,,,"[74.1, 3.1]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82d1dde6-ce6a-48c7-90c5-312ec22dbdde,1122,1,00:27:41.689,27,41,54,0.011108501,0.017745854,-0.0066373535,0.010650557,0.009696381,0.0009541754,-0.007591529,0.920239,30,Pass,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,,,"['16fb18ff-7632-4aef-b219-b16a80ab2898', '32bb6587-49ab-4953-bb9c-7ad52c91ab83']","[74.1, 3.1]",25632.0,Yui Hasegawa,10.0,Center Defensive Midfield,15555.0,Lauren Hemp,12.298374,0.1798535,2.0,Low Pass,"[86.2, 5.3]",,,38.0,Left Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,108.0,Through Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16fb18ff-7632-4aef-b219-b16a80ab2898,1123,1,00:27:42.610,27,42,54,,,,,,,,,42,Ball Receipt*,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,,,['82d1dde6-ce6a-48c7-90c5-312ec22dbdde'],"[91.6, 2.3]",15555.0,Lauren Hemp,21.0,Left Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32bb6587-49ab-4953-bb9c-7ad52c91ab83,1124,1,00:27:42.610,27,42,54,0.010650557,0.009696381,0.0009541754,0.011108501,0.017745854,-0.0066373535,0.007591529,0.0,10,Interception,746,Manchester City WFC,1,Regular Play,968,Arsenal WFC,,,['82d1dde6-ce6a-48c7-90c5-312ec22dbdde'],"[33.9, 74.8]",10404.0,Noelle Maritz,7.0,Right Wing Back,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbc94fc3-d86d-4934-ba04-899ac4fedc2d,1125,1,00:27:42.610,27,42,54,0.011313156,0.010650557,0.0006625997,0.010661208,0.011108501,-0.0004472928,0.0011098925,1.533732,43,Carry,746,Manchester City WFC,1,Regular Play,968,Arsenal WFC,,,"['32bb6587-49ab-4953-bb9c-7ad52c91ab83', '5996cb73-19ee-45cf-917c-e98ee169b5dc']","[33.9, 74.8]",10404.0,Noelle Maritz,7.0,Right Wing Back,,,,,,,,,,,,"[38.2, 75.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5996cb73-19ee-45cf-917c-e98ee169b5dc,1126,1,00:27:44.143,27,44,54,0.012354176,0.011313156,0.0010410193,0.011520089,0.010661208,0.0008588806,0.0001821388,0.883412,30,Pass,746,Manchester City WFC,1,Regular Play,968,Arsenal WFC,,,['69a901b8-f405-469f-944e-902ff379fc43'],"[38.2, 75.2]",10404.0,Noelle Maritz,7.0,Right Wing Back,15616.0,Kim Little,13.354026,-1.4808145,1.0,Ground Pass,"[39.4, 61.9]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed76d9c4-e605-4899-a330-9f0320a076dc,1127,1,00:27:44.916,27,44,54,,,,,,,,0.473394,17,Pressure,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,,,"['11f44b8b-e50e-4a49-bf80-5dfeba818553', '66e5ee5e-455a-4342-9f4d-e7e2aab1ab58', '69a901b8-f405-469f-944e-902ff379fc43']","[78.7, 17.0]",25632.0,Yui Hasegawa,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69a901b8-f405-469f-944e-902ff379fc43,1128,1,00:27:45.027,27,45,54,,,,,,,,,42,Ball Receipt*,746,Manchester City WFC,1,Regular Play,968,Arsenal WFC,,,"['5996cb73-19ee-45cf-917c-e98ee169b5dc', 'ed76d9c4-e605-4899-a330-9f0320a076dc']","[39.4, 61.9]",15616.0,Kim Little,9.0,Right Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11f44b8b-e50e-4a49-bf80-5dfeba818553,1129,1,00:27:45.027,27,45,54,0.01090531,0.012354176,-0.001448866,0.011902465,0.011520089,0.0003823759,-0.0018312419,0.2873,43,Carry,746,Manchester City WFC,1,Regular Play,968,Arsenal WFC,,,"['66e5ee5e-455a-4342-9f4d-e7e2aab1ab58', '69a901b8-f405-469f-944e-902ff379fc43', 'ed76d9c4-e605-4899-a330-9f0320a076dc']","[39.4, 61.9]",15616.0,Kim Little,9.0,Right Defensive Midfield,,,,,,,,,,,,"[37.4, 66.1]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66e5ee5e-455a-4342-9f4d-e7e2aab1ab58,1130,1,00:27:45.314,27,45,54,0.009634708,0.01090531,-0.0012706015,0.019625569,0.011902465,0.007723104,-0.008993706,1.513847,30,Pass,746,Manchester City WFC,1,Regular Play,968,Arsenal WFC,,,"['39321784-7752-4dee-a6d9-0edb103f3120', '609e8d34-f461-48ab-bbae-5d0ea5b84edb', 'ed76d9c4-e605-4899-a330-9f0320a076dc']","[37.4, 66.1]",15616.0,Kim Little,9.0,Right Defensive Midfield,10229.0,Emma Stina Blackstenius,23.613556,-0.67738646,1.0,Ground Pass,"[55.8, 51.3]",,,40.0,Right Foot,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39321784-7752-4dee-a6d9-0edb103f3120,1131,1,00:27:46.828,27,46,54,,,,,,,,,42,Ball Receipt*,746,Manchester City WFC,1,Regular Play,968,Arsenal WFC,,,['66e5ee5e-455a-4342-9f4d-e7e2aab1ab58'],"[59.7, 56.3]",10229.0,Emma Stina Blackstenius,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609e8d34-f461-48ab-bbae-5d0ea5b84edb,1132,1,00:27:46.828,27,46,54,,,,,,,,0.0,2,Ball Recovery,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,,,['66e5ee5e-455a-4342-9f4d-e7e2aab1ab58'],"[64.3, 28.8]",10252.0,Alex Greenwood,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
defb7bb1-6712-4929-aeb9-c9535c486396,1133,1,00:27:46.828,27,46,54,0.026210409,0.011902465,0.014307944,0.008971572,0.01090531,-0.0019337377,0.016241683,4.156313,43,Carry,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,,,"['265713db-9cbc-48f0-996a-f8ab57345569', '609e8d34-f461-48ab-bbae-5d0ea5b84edb']","[64.3, 28.8]",10252.0,Alex Greenwood,5.0,Left Center Back,,,,,,,,,,,,"[84.3, 19.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265713db-9cbc-48f0-996a-f8ab57345569,1134,1,00:27:50.984,27,50,54,0.012301239,0.026210409,-0.0139091695,0.0101727545,0.008971572,0.0012011826,-0.015110352,0.666452,30,Pass,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,,,"['65799f71-3d25-4624-9cc2-83488dac48c0', 'ddfcc298-d189-4c28-98b4-eb524ea7c591']","[84.3, 19.4]",10252.0,Alex Greenwood,5.0,Left Center Back,15555.0,Lauren Hemp,7.392564,-1.0466167,1.0,Ground Pass,"[88.0, 13.0]",,,38.0,Left Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65799f71-3d25-4624-9cc2-83488dac48c0,1135,1,00:27:51.651,27,51,54,,,,,,,,,42,Ball Receipt*,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,,,['265713db-9cbc-48f0-996a-f8ab57345569'],"[92.2, 1.9]",15555.0,Lauren Hemp,21.0,Left Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ddfcc298-d189-4c28-98b4-eb524ea7c591,1136,1,00:27:51.651,27,51,54,0.0101727545,0.008971572,0.0012011826,0.012301239,0.026210409,-0.0139091695,0.015110352,0.0,10,Interception,746,Manchester City WFC,1,Regular Play,968,Arsenal WFC,,,['265713db-9cbc-48f0-996a-f8ab57345569'],"[32.1, 67.1]",10404.0,Noelle Maritz,7.0,Right Wing Back,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969afd90-1aa7-439f-b60c-1de0e073f9a1,1137,1,00:27:51.651,27,51,54,0.008765128,0.0101727545,-0.0014076261,0.01214404,0.012301239,-0.0001571989,-0.0012504272,1.702008,43,Carry,746,Manchester City WFC,1,Regular Play,968,Arsenal WFC,,,"['147bb924-3480-421a-ac80-e644fa3433d4', '563d16c3-831b-416d-8c1d-0824d686854b', 'ddfcc298-d189-4c28-98b4-eb524ea7c591']","[32.1, 67.1]",10404.0,Noelle Maritz,7.0,Right Wing Back,,,,,,,,,,,,"[33.1, 75.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563d16c3-831b-416d-8c1d-0824d686854b,1138,1,00:27:53.148,27,53,54,,,,,,,,0.319425,17,Pressure,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,,,"['147bb924-3480-421a-ac80-e644fa3433d4', '969afd90-1aa7-439f-b60c-1de0e073f9a1']","[83.7, 6.3]",10252.0,Alex Greenwood,5.0,Left Center Back,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147bb924-3480-421a-ac80-e644fa3433d4,1139,1,00:27:53.353,27,53,54,0.013338445,0.008765128,0.0045733163,0.010044021,0.01214404,-0.0021000197,0.006673336,1.301187,30,Pass,746,Manchester City WFC,1,Regular Play,968,Arsenal WFC,,,"['563d16c3-831b-416d-8c1d-0824d686854b', '97224025-ecc5-4e56-91cd-f193fbd6e3e6']","[33.1, 75.8]",10404.0,Noelle Maritz,7.0,Right Wing Back,11338.0,Caitlin Jade Foord,15.532225,-0.06442684,1.0,Ground Pass,"[48.6, 74.8]",,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97224025-ecc5-4e56-91cd-f193fbd6e3e6,1140,1,00:27:54.654,27,54,54,,,,,,,,,42,Ball Receipt*,746,Manchester City WFC,1,Regular Play,968,Arsenal WFC,,,['147bb924-3480-421a-ac80-e644fa3433d4'],"[48.6, 74.8]",11338.0,Caitlin Jade Foord,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5101f7e9-1e95-43da-91bc-ca0f0b28afe4,1141,1,00:27:54.654,27,54,54,0.014472057,0.013338445,0.0011336124,0.011028378,0.010044021,0.0009843577,0.0001492547,1.410203,43,Carry,746,Manchester City WFC,1,Regular Play,968,Arsenal WFC,,,"['0333b16e-7ebb-4df5-9ba6-fcd97589659d', '97224025-ecc5-4e56-91cd-f193fbd6e3e6']","[48.6, 74.8]",11338.0,Caitlin Jade Foord,21.0,Left Wing,,,,,,,,,,,,"[46.6, 72.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0333b16e-7ebb-4df5-9ba6-fcd97589659d,1142,1,00:27:56.064,27,56,54,0.011907491,0.014472057,-0.0025645662,0.008819325,0.011028378,-0.0022090534,-0.0003555128,4.19966,30,Pass,746,Manchester City WFC,1,Regular Play,968,Arsenal WFC,,,"['65ecb6c3-d297-4655-ad8a-badfa8a7abc3', 'f4e04112-dbbe-4f37-87ba-6512a9239088']","[46.6, 72.8]",11338.0,Caitlin Jade Foord,21.0,Left Wing,10229.0,Emma Stina Blackstenius,44.041004,-0.043155007,1.0,Ground Pass,"[90.6, 70.9]",,,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428ebca2-8708-4eb0-a918-89c9b5a1a502,1143,1,00:27:59.640,27,59,54,,,,,,,,0.734181,17,Pressure,746,Manchester City WFC,1,Regular Play,968,Arsenal WFC,,,['65ecb6c3-d297-4655-ad8a-badfa8a7abc3'],"[85.0, 71.7]",10229.0,Emma Stina Blackstenius,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f4e04112-dbbe-4f37-87ba-6512a9239088,1144,1,00:28:00.264,28,0,54,,,,,,,,,42,Ball Receipt*,746,Manchester City WFC,1,Regular Play,968,Arsenal WFC,,,['0333b16e-7ebb-4df5-9ba6-fcd97589659d'],"[81.1, 73.8]",10229.0,Emma Stina Blackstenius,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65ecb6c3-d297-4655-ad8a-badfa8a7abc3,1145,1,00:28:00.264,28,0,54,0.007743184,0.011028378,-0.0032851943,0.013170983,0.014472057,-0.0013010744,-0.0019841199,2.874099,30,Pass,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,,,"['0333b16e-7ebb-4df5-9ba6-fcd97589659d', '3107fbaf-2b7f-4ce5-85c1-62ffacc32eb1', '428ebca2-8708-4eb0-a918-89c9b5a1a502']","[29.5, 9.2]",10185.0,Stephanie Houghton,3.0,Right Center Back,4637.0,Ellie Roebuck,34.78764,2.4457502,1.0,Ground Pass,"[2.8, 31.5]",64.0,Interception,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3107fbaf-2b7f-4ce5-85c1-62ffacc32eb1,1146,1,00:28:03.138,28,3,54,,,,,,,,,42,Ball Receipt*,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,,,['65ecb6c3-d297-4655-ad8a-badfa8a7abc3'],"[2.8, 31.5]",4637.0,Ellie Roebuck,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71d4566d-e329-4b51-8d19-096fe0592521,1147,1,00:28:03.138,28,3,54,0.009254555,0.007743184,0.0015113712,0.010818873,0.013170983,-0.00235211,0.0038634813,7.366203,43,Carry,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,,,"['3107fbaf-2b7f-4ce5-85c1-62ffacc32eb1', '441447e2-7a13-403e-b6c9-ebca223b4a10']","[2.8, 31.5]",4637.0,Ellie Roebuck,1.0,Goalkeeper,,,,,,,,,,,,"[10.2, 44.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441447e2-7a13-403e-b6c9-ebca223b4a10,1148,1,00:28:10.504,28,10,54,0.016041186,0.009254555,0.0067866305,0.011967293,0.010818873,0.0011484204,0.00563821,2.511245,30,Pass,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,,,['2be7c13d-da7a-4856-ae0c-3aa0f10c6f56'],"[10.2, 44.7]",4637.0,Ellie Roebuck,1.0,Goalkeeper,25554.0,Khadija Monifa Shaw,44.680645,-0.112140164,3.0,High Pass,"[54.6, 39.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2be7c13d-da7a-4856-ae0c-3aa0f10c6f56,1149,1,00:28:13.015,28,13,54,,,,,,,,,42,Ball Receipt*,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,,,['441447e2-7a13-403e-b6c9-ebca223b4a10'],"[54.6, 39.7]",25554.0,Khadija Monifa Shaw,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823ccdbb-d5de-468a-8bb0-018963d1109a,1150,1,00:28:13.015,28,13,54,0.017181676,0.016041186,0.0011404902,0.01047081,0.011967293,-0.0014964826,0.0026369728,1.560541,43,Carry,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,,,"['2be7c13d-da7a-4856-ae0c-3aa0f10c6f56', '71741ddf-7d06-4c94-a4c3-f939d3c141c7', 'd6a5e47e-2b06-4d42-9a7b-2d2a38a3d5e9']","[54.6, 39.7]",25554.0,Khadija Monifa Shaw,23.0,Center Forward,,,,,,,,,,,,"[58.4, 32.1]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6a5e47e-2b06-4d42-9a7b-2d2a38a3d5e9,1151,1,00:28:13.950,28,13,54,,,,,,,,0.924868,17,Pressure,746,Manchester City WFC,1,Regular Play,968,Arsenal WFC,,,"['71741ddf-7d06-4c94-a4c3-f939d3c141c7', '823ccdbb-d5de-468a-8bb0-018963d1109a']","[63.9, 43.8]",15616.0,Kim Little,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71741ddf-7d06-4c94-a4c3-f939d3c141c7,1152,1,00:28:14.576,28,14,54,0.017723063,0.017181676,0.0005413871,0.008975872,0.01047081,-0.0014949385,0.0020363256,3.045599,30,Pass,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,,,"['91366a09-4c16-44c7-b3a5-c8c48b07eb7f', 'd6a5e47e-2b06-4d42-9a7b-2d2a38a3d5e9']","[58.4, 32.1]",25554.0,Khadija Monifa Shaw,23.0,Center Forward,15555.0,Lauren Hemp,37.901978,-0.7928607,1.0,Ground Pass,"[85.0, 5.1]",,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
